x,y,z
97.123,20.26,0.4987558
97.123,20.265,0.4987746
97.123,20.27,0.4987151
97.123,20.275,0.4984629
97.123,20.28,0.4984636
97.123,20.285,0.4985612
97.123,20.29,0.4984247
97.123,20.295,0.4984305
97.123,20.3,0.4981459
97.123,20.305,0.4983288
97.123,20.31,0.4980757
97.123,20.315,0.4981955
97.123,20.32,0.4980714
97.123,20.325,0.4981459
97.123,20.33,0.4979778
97.123,20.335,0.4984508
97.123,20.34,0.4983998
97.123,20.345,0.4979409
97.123,20.35,0.4981096
97.123,20.355,0.4976792
97.123,20.36,0.4978828
97.123,20.365,0.498104
97.123,20.37,0.4977303
97.123,20.375,0.4977835
97.123,20.38,0.4978859
97.123,20.385,0.4979735
97.128,20.02,0.4985373
97.128,20.025,0.4988529
97.128,20.03,0.5003911
97.128,20.035,0.5001373
97.128,20.04,0.5003654
97.128,20.045,0.5007578
97.128,20.05,0.5005181
97.128,20.055,0.5006344
97.128,20.06,0.5002282
97.128,20.065,0.5003749
97.128,20.07,0.5000911
97.128,20.075,0.500311
97.128,20.08,0.5002682
97.128,20.085,0.5003589
97.128,20.09,0.5004635
97.128,20.095,0.5004025
97.128,20.1,0.50025
97.128,20.105,0.4999947
97.128,20.11,0.4999628
97.128,20.115,0.5001353
97.128,20.12,0.5000167
97.128,20.125,0.5000242
97.128,20.13,0.4998103
97.128,20.135,0.4997432
97.128,20.14,0.4997784
97.128,20.145,0.499794
97.128,20.15,0.4998049
97.128,20.155,0.4997756
97.128,20.16,0.4998692
97.128,20.165,0.4996018
97.128,20.17,0.4995614
97.128,20.175,0.4995181
97.128,20.18,0.4993838
97.128,20.185,0.49936
97.128,20.19,0.4994259
97.128,20.195,0.4993243
97.128,20.2,0.4994976
97.128,20.205,0.4990813
97.128,20.21,0.4994146
97.128,20.215,0.4992459
97.128,20.22,0.4990164
97.128,20.225,0.4990302
97.128,20.23,0.4990153
97.128,20.235,0.499099
97.128,20.24,0.4990245
97.128,20.245,0.4990912
97.128,20.25,0.4990706
97.128,20.255,0.4990143
97.128,20.26,0.4987754
97.128,20.265,0.4988997
97.128,20.27,0.4987463
97.128,20.275,0.4985863
97.128,20.28,0.4986203
97.128,20.285,0.4987082
97.128,20.29,0.4984813
97.128,20.295,0.498543
97.128,20.3,0.4981967
97.128,20.305,0.498443
97.128,20.31,0.4983019
97.128,20.315,0.4983182
97.128,20.32,0.4981927
97.128,20.325,0.4981785
97.128,20.33,0.4981161
97.128,20.335,0.4984622
97.128,20.34,0.498816
97.128,20.345,0.4979509
97.128,20.35,0.4981338
97.128,20.355,0.4978374
97.128,20.36,0.4978799
97.128,20.365,0.4981154
97.128,20.37,0.4978409
97.128,20.375,0.497914
97.128,20.38,0.4979564
97.128,20.385,0.4980239
97.133,20.02,0.4986196
97.133,20.025,0.4989859
97.133,20.03,0.5005344
97.133,20.035,0.5002387
97.133,20.04,0.5004635
97.133,20.045,0.500811
97.133,20.05,0.5006805
97.133,20.055,0.5006685
97.133,20.06,0.5003415
97.133,20.065,0.5004635
97.133,20.07,0.5001387
97.133,20.075,0.5003762
97.133,20.08,0.5003095
97.133,20.085,0.5004812
97.133,20.09,0.500555
97.133,20.095,0.5004025
97.133,20.1,0.5002841
97.133,20.105,0.5001529
97.133,20.11,0.5000004
97.133,20.115,0.5002195
97.133,20.12,0.5001287
97.133,20.125,0.5000323
97.133,20.13,0.4999451
97.133,20.135,0.4999117
97.133,20.14,0.4999039
97.133,20.145,0.4999146
97.133,20.15,0.4999124
97.133,20.155,0.4999734
97.133,20.16,0.4998877
97.133,20.165,0.4996692
97.133,20.17,0.4997231
97.133,20.175,0.4997231
97.133,20.18,0.4994557
97.133,20.185,0.4994614
97.133,20.19,0.4995678
97.133,20.195,0.4993657
97.133,20.2,0.499543
97.133,20.205,0.4991543
97.133,20.21,0.4995708
97.133,20.215,0.4993366
97.133,20.22,0.4991805
97.133,20.225,0.4990905
97.133,20.23,0.4990402
97.133,20.235,0.4991799
97.133,20.24,0.49915
97.133,20.245,0.4991799
97.133,20.25,0.4991217
97.133,20.255,0.4990926
97.133,20.26,0.4989083
97.133,20.265,0.4990302
97.133,20.27,0.498848
97.133,20.275,0.4987579
97.133,20.28,0.498636
97.133,20.285,0.4987628
97.133,20.29,0.4985416
97.133,20.295,0.498665
97.133,20.3,0.4983296
97.133,20.305,0.4985508
97.133,20.31,0.498521
97.133,20.315,0.4983898
97.133,20.32,0.4983259
97.133,20.325,0.4982551
97.133,20.33,0.4982019
97.133,20.335,0.4985728
97.133,20.34,0.4985409
97.133,20.345,0.498109
97.133,20.35,0.4982373
97.133,20.355,0.4978643
97.133,20.36,0.4978743
97.133,20.365,0.4982097
97.133,20.37,0.4978757
97.133,20.375,0.4980558
97.133,20.38,0.4980487
97.133,20.385,0.4979629
97.138,20.02,0.4986409
97.138,20.025,0.4990302
97.138,20.03,0.5007532
97.138,20.035,0.5002805
97.138,20.04,0.5005386
97.138,20.045,0.5008308
97.138,20.05,0.500783
97.138,20.055,0.5007423
97.138,20.06,0.5004025
97.138,20.065,0.5005441
97.138,20.07,0.5002486
97.138,20.075,0.5004997
97.138,20.08,0.5003387
97.138,20.085,0.5005983
97.138,20.09,0.5006094
97.138,20.095,0.5005146
97.138,20.1,0.5004258
97.138,20.105,0.5002195
97.138,20.11,0.500136
97.138,20.115,0.5003589
97.138,20.12,0.5002239
97.138,20.125,0.5000905
97.138,20.13,0.5000932
97.138,20.135,0.5000316
97.138,20.14,0.4999522
97.138,20.145,0.5000472
97.138,20.15,0.499993
97.138,20.155,0.5000365
97.138,20.16,0.5000736
97.138,20.165,0.4997713
97.138,20.17,0.4997882
97.138,20.175,0.4997911
97.138,20.18,0.499599
97.138,20.185,0.4994919
97.138,20.19,0.4996147
97.138,20.195,0.4993955
97.138,20.2,0.4996452
97.138,20.205,0.4992764
97.138,20.21,0.4996779
97.138,20.215,0.4994267
97.138,20.22,0.4993127
97.138,20.225,0.4991494
97.138,20.23,0.4991827
97.138,20.235,0.4992306
97.138,20.24,0.4993252
97.138,20.245,0.4991914
97.138,20.25,0.4991478
97.138,20.255,0.4991616
97.138,20.26,0.4990011
97.138,20.265,0.4991217
97.138,20.27,0.4989198
97.138,20.275,0.4988529
97.138,20.28,0.4987777
97.138,20.285,0.4989692
97.138,20.29,0.498644
97.138,20.295,0.4987976
97.138,20.3,0.4984586
97.138,20.305,0.498677
97.138,20.31,0.4986803
97.138,20.315,0.4985728
97.138,20.32,0.4984588
97.138,20.325,0.498382
97.138,20.33,0.4982548
97.138,20.335,0.4986338
97.138,20.34,0.4986244
97.138,20.345,0.4982593
97.138,20.35,0.4982664
97.138,20.355,0.4979515
97.138,20.36,0.4980043
97.138,20.365,0.4983281
97.138,20.37,0.4980916
97.138,20.375,0.4981459
97.138,20.38,0.4980943
97.138,20.385,0.4980544
97.143,20.02,0.4987398
97.143,20.025,0.4991972
97.143,20.03,0.500849
97.143,20.035,0.5003316
97.143,20.04,0.5006713
97.143,20.045,0.5008976
97.143,20.05,0.5007902
97.143,20.055,0.5009296
97.143,20.06,0.5004869
97.143,20.065,0.5006813
97.143,20.07,0.5004199
97.143,20.075,0.5005717
97.143,20.08,0.5004131
97.143,20.085,0.5006944
97.143,20.09,0.5007074
97.143,20.095,0.5005782
97.143,20.1,0.500494
97.143,20.105,0.5002892
97.143,20.11,0.5002907
97.143,20.115,0.5004526
97.143,20.12,0.5002146
97.143,20.125,0.5002457
97.143,20.13,0.5002602
97.143,20.135,0.5001664
97.143,20.14,0.5000848
97.143,20.145,0.5001397
97.143,20.15,0.5000061
97.143,20.155,0.5001513
97.143,20.16,0.5001803
97.143,20.165,0.4999015
97.143,20.17,0.4998637
97.143,20.175,0.4999204
97.143,20.18,0.4997621
97.143,20.185,0.499543
97.143,20.19,0.4997316
97.143,20.195,0.499508
97.143,20.2,0.4997472
97.143,20.205,0.4993352
97.143,20.21,0.4997432
97.143,20.215,0.4994804
97.143,20.22,0.4994499
97.143,20.225,0.4992945
97.143,20.23,0.4993163
97.143,20.235,0.4993352
97.143,20.24,0.4994673
97.143,20.245,0.4992524
97.143,20.25,0.4992205
97.143,20.255,0.4992132
97.143,20.26,0.4991125
97.143,20.265,0.4992292
97.143,20.27,0.498962
97.143,20.275,0.4989547
97.143,20.28,0.4988429
97.143,20.285,0.4990302
97.143,20.29,0.4987166
97.143,20.295,0.4988472
97.143,20.3,0.4985568
97.143,20.305,0.4987792
97.143,20.31,0.4987775
97.143,20.315,0.4986749
97.143,20.32,0.4984697
97.143,20.325,0.4984624
97.143,20.33,0.4983956
97.143,20.335,0.4987202
97.143,20.34,0.4986537
97.143,20.345,0.4983681
97.143,20.35,0.4984014
97.143,20.355,0.4981401
97.143,20.36,0.4980367
97.143,20.365,0.4984668
97.143,20.37,0.4982708
97.143,20.375,0.4982373
97.143,20.38,0.498217
97.143,20.385,0.4981459
97.148,20.02,0.4988066
97.148,20.025,0.4994891
97.148,20.03,0.5007445
97.148,20.035,0.5003517
97.148,20.04,0.5008599
97.148,20.045,0.5009434
97.148,20.05,0.500928
97.148,20.055,0.500958
97.148,20.06,0.5005724
97.148,20.065,0.5007358
97.148,20.07,0.5004777
97.148,20.075,0.5006465
97.148,20.08,0.5005237
97.148,20.085,0.5007967
97.148,20.09,0.500828
97.148,20.095,0.5007691
97.148,20.1,0.5006131
97.148,20.105,0.500433
97.148,20.11,0.5001905
97.148,20.115,0.500494
97.148,20.12,0.5002747
97.148,20.125,0.5003096
97.148,20.13,0.5003713
97.148,20.135,0.5003096
97.148,20.14,0.500128
97.148,20.145,0.5002849
97.148,20.15,0.5000394
97.148,20.155,0.5001367
97.148,20.16,0.5003635
97.148,20.165,0.5000061
97.148,20.17,0.4999763
97.148,20.175,0.5001543
97.148,20.18,0.4998856
97.148,20.185,0.4996501
97.148,20.19,0.4998253
97.148,20.195,0.4995501
97.148,20.2,0.4998125
97.148,20.205,0.4994288
97.148,20.21,0.4997302
97.148,20.215,0.499468
97.148,20.22,0.4994876
97.148,20.225,0.4993657
97.148,20.23,0.4994224
97.148,20.235,0.4994557
97.148,20.24,0.499492
97.148,20.245,0.4993962
97.148,20.25,0.4993047
97.148,20.255,0.4993076
97.148,20.26,0.4992459
97.148,20.265,0.4992771
97.148,20.27,0.4990999
97.148,20.275,0.4990983
97.148,20.28,0.4989387
97.148,20.285,0.4991274
97.148,20.29,0.4987035
97.148,20.295,0.4989997
97.148,20.3,0.4986367
97.148,20.305,0.4988168
97.148,20.31,0.4988763
97.148,20.315,0.498787
97.148,20.32,0.4985721
97.148,20.325,0.4985565
97.148,20.33,0.4984494
97.148,20.335,0.4987926
97.148,20.34,0.4987253
97.148,20.345,0.4983572
97.148,20.35,0.4983593
97.148,20.355,0.4981487
97.148,20.36,0.4986745
97.148,20.365,0.4985394
97.148,20.37,0.4983884
97.148,20.375,0.4983267
97.148,20.38,0.4983318
97.148,20.385,0.4982577
97.153,20.02,0.4988538
97.153,20.025,0.4992335
97.153,20.03,0.5007495
97.153,20.035,0.5004649
97.153,20.04,0.5008628
97.153,20.045,0.50104
97.153,20.05,0.5010301
97.153,20.055,0.5010167
97.153,20.06,0.500791
97.153,20.065,0.5008819
97.153,20.07,0.5005767
97.153,20.075,0.5007684
97.153,20.08,0.5006036
97.153,20.085,0.5008425
97.153,20.09,0.5008592
97.153,20.095,0.5008047
97.153,20.1,0.5007793
97.153,20.105,0.5005049
97.153,20.11,0.500372
97.153,20.115,0.5005748
97.153,20.12,0.5002958
97.153,20.125,0.5003836
97.153,20.13,0.5005361
97.153,20.135,0.5003415
97.153,20.14,0.5003313
97.153,20.145,0.500409
97.153,20.15,0.5001346
97.153,20.155,0.5002638
97.153,20.16,0.5004737
97.153,20.165,0.500091
97.153,20.17,0.5001091
97.153,20.175,0.5002167
97.153,20.18,0.5000322
97.153,20.185,0.4997795
97.153,20.19,0.4999543
97.153,20.195,0.4996217
97.153,20.2,0.4998623
97.153,20.205,0.4995007
97.153,20.21,0.499794
97.153,20.215,0.4996249
97.153,20.22,0.4995719
97.153,20.225,0.499533
97.153,20.23,0.499538
97.153,20.235,0.4995486
97.153,20.24,0.4995152
97.153,20.245,0.4995486
97.153,20.25,0.4993366
97.153,20.255,0.4994818
97.153,20.26,0.4993156
97.153,20.265,0.4993497
97.153,20.27,0.4992284
97.153,20.275,0.499221
97.153,20.28,0.4991173
97.153,20.285,0.4992061
97.153,20.29,0.4988756
97.153,20.295,0.4991487
97.153,20.3,0.4988317
97.153,20.305,0.4988472
97.153,20.31,0.4988777
97.153,20.315,0.498962
97.153,20.32,0.4987064
97.153,20.325,0.4986834
97.153,20.33,0.4985728
97.153,20.335,0.4988669
97.153,20.34,0.4988472
97.153,20.345,0.4984711
97.153,20.35,0.4984622
97.153,20.355,0.4982537
97.153,20.36,0.4981459
97.153,20.365,0.4984232
97.153,20.37,0.4985016
97.153,20.375,0.4984203
97.153,20.38,0.4984174
97.153,20.385,0.4983521
97.158,20.02,0.4988959
97.158,20.025,0.4992862
97.158,20.03,0.5008904
97.158,20.035,0.5005429
97.158,20.04,0.5008904
97.158,20.045,0.5010734
97.158,20.05,0.5011315
97.158,20.055,0.5010298
97.158,20.06,0.5009187
97.158,20.065,0.50091
97.158,20.07,0.5005854
97.158,20.075,0.5008677
97.158,20.08,0.5006639
97.158,20.085,0.5009412
97.158,20.09,0.5009427
97.158,20.095,0.5009301
97.158,20.1,0.5008759
97.158,20.105,0.500594
97.158,20.11,0.5004256
97.158,20.115,0.500629
97.158,20.12,0.5003684
97.158,20.125,0.5005153
97.158,20.13,0.500571
97.158,20.135,0.5003415
97.158,20.14,0.500433
97.158,20.145,0.5005237
97.158,20.15,0.50025
97.158,20.155,0.5003415
97.158,20.16,0.5006073
97.158,20.165,0.5002415
97.158,20.17,0.5002433
97.158,20.175,0.5002907
97.158,20.18,0.5001339
97.158,20.185,0.4999647
97.158,20.19,0.5000177
97.158,20.195,0.4997171
97.158,20.2,0.4999659
97.158,20.205,0.4996038
97.158,20.21,0.4998696
97.158,20.215,0.4997408
97.158,20.22,0.4996334
97.158,20.225,0.4996016
97.158,20.23,0.4996543
97.158,20.235,0.499643
97.158,20.24,0.4996267
97.158,20.245,0.4995711
97.158,20.25,0.4993634
97.158,20.255,0.499566
97.158,20.26,0.4993657
97.158,20.265,0.4994775
97.158,20.27,0.4992191
97.158,20.275,0.4993809
97.158,20.28,0.4991653
97.158,20.285,0.4992931
97.158,20.29,0.4989642
97.158,20.295,0.4991763
97.158,20.3,0.4990121
97.158,20.305,0.499038
97.158,20.31,0.4990101
97.158,20.315,0.4990999
97.158,20.32,0.4988168
97.158,20.325,0.4987614
97.158,20.33,0.4985765
97.158,20.335,0.4989387
97.158,20.34,0.4989228
97.158,20.345,0.4985859
97.158,20.35,0.49852
97.158,20.355,0.4984693
97.158,20.36,0.4983564
97.158,20.365,0.498592
97.158,20.37,0.4985646
97.158,20.375,0.4986324
97.158,20.38,0.4985639
97.158,20.385,0.4983898
97.163,20.02,0.4989685
97.163,20.025,0.4993156
97.163,20.03,0.5008651
97.163,20.035,0.5005721
97.163,20.04,0.5010923
97.163,20.045,0.5011431
97.163,20.05,0.5011954
97.163,20.055,0.5011532
97.163,20.06,0.5010407
97.163,20.065,0.5011046
97.163,20.07,0.500841
97.163,20.075,0.5010429
97.163,20.08,0.5007684
97.163,20.085,0.5010762
97.163,20.09,0.5009863
97.163,20.095,0.5010167
97.163,20.1,0.5009254
97.163,20.105,0.5006523
97.163,20.11,0.500555
97.163,20.115,0.5006799
97.163,20.12,0.5004717
97.163,20.125,0.5006799
97.163,20.13,0.5006219
97.163,20.135,0.5005303
97.163,20.14,0.5005012
97.163,20.145,0.5005506
97.163,20.15,0.5004085
97.163,20.155,0.500372
97.163,20.16,0.5007074
97.163,20.165,0.5003778
97.163,20.17,0.5004025
97.163,20.175,0.5003749
97.163,20.18,0.5002253
97.163,20.185,0.5000605
97.163,20.19,0.500128
97.163,20.195,0.4998054
97.163,20.2,0.5000365
97.163,20.205,0.4997316
97.163,20.21,0.4998536
97.163,20.215,0.4997781
97.163,20.22,0.4996757
97.163,20.225,0.4997657
97.163,20.23,0.4997055
97.163,20.235,0.4997039
97.163,20.24,0.4997011
97.163,20.245,0.4997389
97.163,20.25,0.4993553
97.163,20.255,0.4997316
97.163,20.26,0.4994668
97.163,20.265,0.4996706
97.163,20.27,0.4992531
97.163,20.275,0.4994789
97.163,20.28,0.4992132
97.163,20.285,0.4994267
97.163,20.29,0.4990607
97.163,20.295,0.4992437
97.163,20.3,0.4990694
97.163,20.305,0.4991827
97.163,20.31,0.4990912
97.163,20.315,0.4991871
97.163,20.32,0.4989083
97.163,20.325,0.4988807
97.163,20.33,0.498607
97.163,20.335,0.498996
97.163,20.34,0.4989118
97.163,20.345,0.4987427
97.163,20.35,0.4985423
97.163,20.355,0.4986011
97.163,20.36,0.4985728
97.163,20.365,0.4988407
97.163,20.37,0.4986687
97.163,20.375,0.4987357
97.163,20.38,0.4986338
97.163,20.385,0.4984755
97.168,20.02,0.4989808
97.168,20.025,0.4994572
97.168,20.03,0.5009768
97.168,20.035,0.500616
97.168,20.04,0.5012563
97.168,20.045,0.5012563
97.168,20.05,0.5012498
97.168,20.055,0.501191
97.168,20.06,0.5011255
97.168,20.065,0.5012324
97.168,20.07,0.5010233
97.168,20.075,0.5009906
97.168,20.08,0.5009209
97.168,20.085,0.5011902
97.168,20.09,0.5009953
97.168,20.095,0.5010893
97.168,20.1,0.5010124
97.168,20.105,0.5006769
97.168,20.11,0.5006704
97.168,20.115,0.5007223
97.168,20.12,0.5005869
97.168,20.125,0.5009427
97.168,20.13,0.5006951
97.168,20.135,0.5006632
97.168,20.14,0.5005252
97.168,20.145,0.5006174
97.168,20.15,0.5005126
97.168,20.155,0.5004206
97.168,20.16,0.5007554
97.168,20.165,0.5005245
97.168,20.17,0.5003597
97.168,20.175,0.500494
97.168,20.18,0.5002381
97.168,20.185,0.5002079
97.168,20.19,0.500128
97.168,20.195,0.4999317
97.168,20.2,0.5000976
97.168,20.205,0.499749
97.168,20.21,0.4998402
97.168,20.215,0.4998231
97.168,20.22,0.4997534
97.168,20.225,0.4998688
97.168,20.23,0.4997207
97.168,20.235,0.4998427
97.168,20.24,0.4997509
97.168,20.245,0.4998383
97.168,20.25,0.4994192
97.168,20.255,0.4997795
97.168,20.26,0.499568
97.168,20.265,0.4996946
97.168,20.27,0.4993744
97.168,20.275,0.4995559
97.168,20.28,0.4993395
97.168,20.285,0.4994223
97.168,20.29,0.4991319
97.168,20.295,0.4992379
97.168,20.3,0.4991425
97.168,20.305,0.4993265
97.168,20.31,0.4991341
97.168,20.315,0.4992894
97.168,20.32,0.4989692
97.168,20.325,0.4990243
97.168,20.33,0.4986948
97.168,20.335,0.4990418
97.168,20.34,0.4989083
97.168,20.345,0.4988937
97.168,20.35,0.4986033
97.168,20.355,0.4987064
97.168,20.36,0.4986483
97.168,20.365,0.498975
97.168,20.37,0.4987863
97.168,20.375,0.4988298
97.168,20.38,0.4987245
97.168,20.385,0.4986142
97.173,20.02,0.4990542
97.173,20.025,0.4996532
97.173,20.03,0.5010037
97.173,20.035,0.5006799
97.173,20.04,0.5013747
97.173,20.045,0.5013784
97.173,20.05,0.5012563
97.173,20.055,0.5012869
97.173,20.06,0.5012673
97.173,20.065,0.5013115
97.173,20.07,0.5011396
97.173,20.075,0.5011344
97.173,20.08,0.5009819
97.173,20.085,0.5012512
97.173,20.09,0.5010719
97.173,20.095,0.5012258
97.173,20.1,0.5011634
97.173,20.105,0.5007074
97.173,20.11,0.5006769
97.173,20.115,0.5007684
97.173,20.12,0.5006769
97.173,20.125,0.5009761
97.173,20.13,0.5007684
97.173,20.135,0.5007467
97.173,20.14,0.500735
97.173,20.145,0.5006798
97.173,20.15,0.500555
97.173,20.155,0.500523
97.173,20.16,0.5008584
97.173,20.165,0.5005586
97.173,20.17,0.500433
97.173,20.175,0.5005303
97.173,20.18,0.5003139
97.173,20.185,0.5003132
97.173,20.19,0.5003051
97.173,20.195,0.5000612
97.173,20.2,0.5000634
97.173,20.205,0.4998826
97.173,20.21,0.4998826
97.173,20.215,0.4999161
97.173,20.22,0.4998231
97.173,20.225,0.5000257
97.173,20.23,0.4998566
97.173,20.235,0.4997403
97.173,20.24,0.4998818
97.173,20.245,0.4999037
97.173,20.25,0.4995334
97.173,20.255,0.4998231
97.173,20.26,0.4997643
97.173,20.265,0.4997621
97.173,20.27,0.4994876
97.173,20.275,0.4995791
97.173,20.28,0.4993657
97.173,20.285,0.4994557
97.173,20.29,0.4993657
97.173,20.295,0.4993337
97.173,20.3,0.4992132
97.173,20.305,0.4994513
97.173,20.31,0.4991827
97.173,20.315,0.4993411
97.173,20.32,0.4990302
97.173,20.325,0.4991115
97.173,20.33,0.4988458
97.173,20.335,0.4990934
97.173,20.34,0.4988814
97.173,20.345,0.499023
97.173,20.35,0.4986323
97.173,20.355,0.4988937
97.173,20.36,0.4987714
97.173,20.365,0.4991188
97.173,20.37,0.4988458
97.173,20.375,0.4989358
97.173,20.38,0.4986948
97.173,20.385,0.4987253
97.178,20.02,0.4991277
97.178,20.025,0.4999592
97.178,20.03,0.5010622
97.178,20.035,0.500857
97.178,20.04,0.5014111
97.178,20.045,0.5015293
97.178,20.05,0.5012563
97.178,20.055,0.50142
97.178,20.06,0.5014252
97.178,20.065,0.5013595
97.178,20.07,0.5012326
97.178,20.075,0.5012311
97.178,20.08,0.5010682
97.178,20.085,0.5012125
97.178,20.09,0.5011588
97.178,20.095,0.5013362
97.178,20.1,0.5011775
97.178,20.105,0.5007015
97.178,20.11,0.5008242
97.178,20.115,0.5008153
97.178,20.12,0.5007238
97.178,20.125,0.5010058
97.178,20.13,0.5007509
97.178,20.135,0.5008368
97.178,20.14,0.5008986
97.178,20.145,0.5006732
97.178,20.15,0.5006724
97.178,20.155,0.5006348
97.178,20.16,0.5008971
97.178,20.165,0.5006606
97.178,20.17,0.500494
97.178,20.175,0.5005312
97.178,20.18,0.500433
97.178,20.185,0.5004998
97.178,20.19,0.500311
97.178,20.195,0.5001801
97.178,20.2,0.500189
97.178,20.205,0.5001106
97.178,20.21,0.4999808
97.178,20.215,0.4999901
97.178,20.22,0.4997926
97.178,20.225,0.5000284
97.178,20.23,0.5000365
97.178,20.235,0.499861
97.178,20.24,0.4999451
97.178,20.245,0.4999451
97.178,20.25,0.4996937
97.178,20.255,0.4999674
97.178,20.26,0.499777
97.178,20.265,0.4998478
97.178,20.27,0.4995654
97.178,20.275,0.4997135
97.178,20.28,0.4995962
97.178,20.285,0.4994572
97.178,20.29,0.4994114
97.178,20.295,0.4993846
97.178,20.3,0.4992437
97.178,20.305,0.4994659
97.178,20.31,0.4991693
97.178,20.315,0.4994267
97.178,20.32,0.4990741
97.178,20.325,0.4992045
97.178,20.33,0.4989499
97.178,20.335,0.4991805
97.178,20.34,0.4989576
97.178,20.345,0.4991805
97.178,20.35,0.4987134
97.178,20.355,0.4989782
97.178,20.36,0.4988792
97.178,20.365,0.4991024
97.178,20.37,0.4988354
97.178,20.375,0.4990106
97.178,20.38,0.4988019
97.178,20.385,0.4987558
97.183,20.02,0.4992318
97.183,20.025,0.5002002
